157875792	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-441.19720458984375	170.2020263671875	-2619.3583984375	1.2355732917785645	0.999998927116394	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
157875856	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-364.6221008300781	174.0389404296875	-2638.9609375	0.31758132576942444	0.9999554753303528	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
157875920	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-533.6722412109375	169.47760009765625	-2553.898193359375	3.952458143234253	0.9999585151672363	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
157875984	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-401.94635009765625	171.60507202148438	-2627.5380859375	6.054016590118408	1.0000219345092773	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
158917456	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-856.3976440429688	152.39486694335938	-2650.641357421875	0.0	1.0	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
158917520	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-918.5911254882812	152.7128143310547	-2621.157470703125	0.0	1.0	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
158917584	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-881.8074951171875	151.4358673095703	-2624.88818359375	0.0	1.0	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
158917648	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-895.905029296875	151.4043426513672	-2613.05615234375	0.0	1.0	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
159348480	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-899.8782348632812	149.0131378173828	-2405.611572265625	2.282759189605713	0.9999988079071045	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
159348544	XO_CT_CAMPUSSMACKTREEB_1B_JG_00	Tree_1953_XO_CT_CAMPUSSMACKTREEB_1B_JG_00	-943.014892578125	149.68899536132812	-2386.99560546875	2.282759189605713	0.9999988079071045	1.0	-0.0360107421875	0.0	0.5202522277832031	9.177597999572754
