0	1.516656494140625	0.0	0.21693801879882812	23.44607391357422	0.3516911087036133	0	0
1	-29.715057373046875	0.0	-0.6782249557484019	23.564630126953123	0.3299048217773437	0	31
1	-19.114471435546875	0.0	-6.873633607479581	23.564630126953123	0.3299048217773437	0	32
1	-8.513885498046875	0.0	-6.894740482668495	23.564630126953123	0.3299048217773437	0	33
1	2.086700439453125	0.0	-6.02696673430544	23.564630126953123	0.3299048217773437	0	34
1	12.687286376953125	0.0	-1.9592139601041483	23.564630126953123	0.3299048217773437	0	35
1	23.287872314453125	0.0	4.364100252954852	23.564630126953123	0.3299048217773437	0	36
1	32.845977783203125	0.0	8.067253112792969	28.158769607543945	0.39422277450561527	0	37
2	0.06097412109375	0.0	-0.03351669311523438	24.247026157379153	0.3637053923606873	0	62
3	-15.904301834106445	0.0	4.692508431973744	18.28330097198486	0.25596621360778804	0	93
3	-8.85788688659668	0.0	-0.6757010471024445	18.28330097198486	0.25596621360778804	0	94
3	-1.811471939086914	0.0	-2.8044765954809	18.28330097198486	0.25596621360778804	0	95
3	5.234943008422853	0.0	-2.456762043354595	18.28330097198486	0.25596621360778804	0	96
3	12.281357955932616	0.0	-0.8361451863114304	18.28330097198486	0.25596621360778804	0	97
3	18.158297538757324	0.0	-0.5275525599718094	21.847795486450195	0.30586913681030276	0	98
3	-18.158297538757324	0.0	8.996840953826904	21.98126792907715	0.30773775100708006	0	99
4	38.1374257405599	0.0	5.15625	13.848279905319215	0.20772419857978822	0	124
4	36.31993611653646	0.0	2.1342264811197915	16.11003098487854	0.24165046477317811	0	125
4	18.251922607421875	0.0	1.8140055338541667	13.848279905319215	0.20772419857978822	0	126
4	11.771189371744791	0.0	2.393620808919271	16.110033559799195	0.2416505033969879	0	127
4	15.937281290690104	0.0	-0.8465220133463541	16.11003098487854	0.24165046477317811	0	128
4	-3.86944580078125	0.0	-5.9816640218098955	13.848279905319215	0.20772419857978822	0	129
4	-10.350209554036459	0.0	-5.4020843505859375	16.110033559799195	0.2416505033969879	0	130
5	-0.038238525390625	1.711580210894681e-07	0.41850535074869794	8.66176920913108	0.1299265381369662	4	155
6	-0.341156005859375	2.58174991607666	-2.5101705278669084	22.69630208015442	0.3404445312023163	0	186
6	8.76171875	8.726763725280762	-4.7688446044921875	8	0.12	0	187
7	0.8994446516036987	2.8625199794769287	-1.2338607668876649	21.58093560934067	0.3237140341401101	0	217
7	7.45235013961792	8.869049072265625	5.800538063049316	8	0.12	0	218
8	0.492132568359375	3.099441414633475e-08	0.6148094177246094	21.055002552151684	0.31582503828227526	0	248
9	0.722808837890625	2.9581133276224136e-07	1.199292500813802	13.75551615736913	0.20633274236053692	4	279
9	-1.8149007161458333	0.0	-1.2493654886881511	13.75551615736913	0.20633274236053692	4	280
10	1.422698974609375	1.156099557876587	2.4862594604492188	12.331071615219116	0.17263500261306763	0	310
10	-2.100067138671875	1.5753161907196045	-2.0059280395507812	11.898794412612915	0.1665831217765808	0	311
10	1.649627685546875	0.9184091091156006	-0.9056510925292969	16.3873770236969	0.2294232783317566	0	312
10	-3.649993896484375	4.1599555015563965	1.3516120910644531	12.13627290725708	0.16990782070159913	0	313
10	1.781646728515625	4.697214603424072	-2.5874900817871094	11.06177282333374	0.15486481952667236	0	314
